Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
"1446,656","57,5099983215","6,9800000191","92,2300033569",-31,217,136,"0,0199999996",0,"0,0099999998","0,0299999993","0,0199999996","-0,0099999998",100
"1446,708","57,6500015259","6,9899997711","92,2600021362",-31,216,136,"0,0500000007","0,0099999998",0,"0,0199999996","0,0199999996",0,100
"1446,75","57,7099990845",7,"92,2300033569",-33,214,137,"0,0199999996","-0,0099999998","-0,0099999998","0,0099999998",0,0,100
"1446,8","57,6500015259","7,0700001717","92,2099990845",-33,217,136,"-0,0199999996","0,0099999998","-0,0299999993","0,0099999998",0,"0,0099999998",100
"1446,85","57,7099990845","7,0999999046","92,1500015259",-31,216,135,"0,0199999996","-0,0099999998","-0,0199999996",0,"-0,0199999996",0,100
"1446,9","57,7599983215","7,0399999619","92,1200027466",-31,216,138,"0,0199999996","-0,0199999996","0,0099999998",0,"-0,0199999996",0,100
"1446,965","57,6599998474","6,9899997711","92,1100006104",-30,215,139,"-0,0299999993","-0,0099999998","0,0099999998",0,0,"0,0099999998",100
"1447,015","57,5099983215","6,9400000572","92,1399993896",-32,216,137,"-0,0399999991",0,"0,0099999998","0,0099999998","0,0199999996",0,100
"1447,065","57,5699996948","7,0399999619","92,2300033569",-32,216,134,"0,0199999996","0,0399999991","-0,0099999998","0,0199999996","0,0299999993",0,100
"1447,099","57,75","7,1100001335","92,2699966431",-31,215,137,"0,0599999987","0,0299999993","-0,0099999998","0,0099999998","0,0099999998",0,100
